,tconst,averageRating,numVotes
251081,tt0468644,7.0,7957
251094,tt0468683,5.8,3112
251100,tt0468703,6.2,68
251101,tt0468704,7.4,6452
251110,tt0468729,7.0,148
251112,tt0468736,6.0,901
251119,tt0468750,6.6,115
251132,tt0468774,5.7,413
251134,tt0468777,6.9,358
251138,tt0468795,7.5,4308
251141,tt0468812,6.5,221
251145,tt0468820,7.1,4816
251161,tt0468862,4.2,223
251166,tt0468869,4.5,131
251167,tt0468871,6.0,211
251189,tt0468965,5.0,1395
251193,tt0468981,6.0,16
251220,tt0469021,6.9,32533
251232,tt0469041,6.6,40
251234,tt0469043,7.0,35
251236,tt0469045,5.4,1553
251239,tt0469050,4.9,1092
251243,tt0469055,5.3,831
251247,tt0469059,4.7,246
251250,tt0469062,5.5,3823
251252,tt0469066,5.8,58
251253,tt0469067,5.4,11
251258,tt0469073,7.2,57
251265,tt0469081,6.3,80
251273,tt0469094,3.8,150
251275,tt0469099,6.3,1499
251277,tt0469102,7.4,21
251279,tt0469104,6.2,244
251281,tt0469111,3.4,12709
251286,tt0469119,6.7,91
251295,tt0469135,7.1,120
251304,tt0469148,4.3,17
251306,tt0469151,4.9,184
251307,tt0469152,5.6,148
251308,tt0469153,6.2,36
251329,tt0469184,6.6,5397
251345,tt0469206,7.1,19
251365,tt0469233,6.2,1107
251373,tt0469251,4.4,132
251376,tt0469263,6.3,23036
251386,tt0469318,5.3,4798
251394,tt0469429,5.4,2351
251406,tt0469494,8.2,609552
251409,tt0469519,5.7,1266
251422,tt0469589,7.6,820
251436,tt0469623,7.1,29344
251439,tt0469640,5.8,4598
251440,tt0469641,6.0,85801
251449,tt0469683,3.7,2414
251450,tt0469684,3.4,1444
251451,tt0469685,7.9,37
251453,tt0469688,6.8,15
251454,tt0469689,6.0,3939
251455,tt0469690,5.9,168
251458,tt0469694,6.7,93
251481,tt0469739,4.9,270
251489,tt0469754,6.6,12171
251502,tt0469782,5.0,31
251507,tt0469789,4.6,550
251544,tt0469849,1.8,4714
251563,tt0469881,6.5,76
251571,tt0469897,6.3,2879
251576,tt0469903,7.2,22547
251583,tt0469913,5.9,2464
251621,tt0469966,5.4,450
251623,tt0469971,7.3,14
251625,tt0469973,7.2,13
251627,tt0469976,4.4,974
251630,tt0469979,4.5,337
251643,tt0470000,5.0,8525
251675,tt0470055,5.2,19434
251701,tt0470102,5.4,1681
251721,tt0470132,5.1,499
251744,tt0470168,5.4,1730
251776,tt0470263,5.0,210
251783,tt0470281,6.0,357
251784,tt0470283,7.5,697
251786,tt0470290,6.6,219
251798,tt0470372,5.2,53
251807,tt0470402,5.8,901
251815,tt0470419,5.9,333
251816,tt0470420,5.9,165
251824,tt0470451,5.5,94
251835,tt0470521,2.8,1436
251838,tt0470536,4.9,321
251843,tt0470555,8.2,39
251844,tt0470575,3.9,26
251846,tt0470581,6.7,95
251847,tt0470582,5.0,48
251852,tt0470610,6.3,161
251854,tt0470612,5.9,191
251855,tt0470614,6.4,746
251886,tt0470679,5.3,4273
251893,tt0470702,6.6,318
251895,tt0470705,6.1,36448
251901,tt0470715,5.7,1003
251908,tt0470732,6.5,4299
251909,tt0470737,5.9,478
251913,tt0470745,6.5,29
251918,tt0470752,7.7,565128
251921,tt0470761,4.7,3419
251924,tt0470765,6.3,15545
251925,tt0470768,6.3,58
251940,tt0470801,5.7,78
251952,tt0470832,5.5,457
251956,tt0470846,6.4,84
251958,tt0470850,5.8,141
251959,tt0470852,6.7,45
251966,tt0470864,5.4,285
251967,tt0470865,5.0,27
251968,tt0470869,3.2,1726
251974,tt0470883,7.4,34495
251980,tt0470900,5.5,11
251985,tt0470913,6.8,371
251993,tt0470936,4.2,70
251999,tt0470951,6.7,349
252000,tt0470953,6.2,128
252001,tt0470958,7.0,112
252004,tt0470966,7.0,622
252005,tt0470967,6.2,1679
252006,tt0470968,4.4,236
252020,tt0470985,7.8,85
252026,tt0470993,3.8,3313
252028,tt0470995,4.4,695
252034,tt0471003,8.1,344
252035,tt0471005,5.9,702
252039,tt0471009,6.7,1175
252041,tt0471011,3.1,853
252043,tt0471015,6.1,18
252046,tt0471018,6.7,653
252057,tt0471030,6.8,13411
252058,tt0471032,3.2,175
252061,tt0471037,3.8,206
252064,tt0471041,6.0,35837
252065,tt0471042,6.2,148346
252066,tt0471043,8.2,50
252108,tt0471160,7.3,503
252127,tt0471223,6.4,310
252200,tt0471367,6.0,158
252216,tt0471395,7.0,1885
252224,tt0471414,6.3,460
252237,tt0471454,6.8,8
252274,tt0471565,6.1,518
252346,tt0471834,7.0,3889
252372,tt0471930,5.9,637
252409,tt0472033,7.0,143785
252418,tt0472043,7.8,321578
252421,tt0472046,5.9,239
252424,tt0472050,5.7,4220
252433,tt0472062,7.0,122373
252436,tt0472066,2.8,35
252439,tt0472071,5.8,10363
252441,tt0472073,2.9,251
252453,tt0472096,4.7,282
252458,tt0472102,5.3,13
252462,tt0472109,5.0,27
252466,tt0472113,7.2,959
252469,tt0472118,4.5,917
252474,tt0472126,6.8,1718
252477,tt0472131,9.3,18
252482,tt0472143,6.5,25
252490,tt0472156,6.8,4029
252491,tt0472157,5.8,7
252492,tt0472160,6.7,64916
252495,tt0472164,5.5,116
252498,tt0472167,5.5,47
252503,tt0472175,6.2,918
252505,tt0472181,5.4,93780
252508,tt0472186,3.7,402
252515,tt0472198,6.7,45216
252516,tt0472200,5.5,157
252517,tt0472201,5.8,109
252521,tt0472205,6.2,5164
252556,tt0472254,5.8,467
252560,tt0472259,6.0,4156
252568,tt0472268,7.0,5497
252581,tt0472399,6.5,166117
252593,tt0472454,7.7,16
252597,tt0472458,6.7,9904
252600,tt0472465,4.1,1369
252613,tt0472482,5.6,36
252615,tt0472484,6.5,459
252639,tt0472521,6.8,361
252655,tt0472542,5.7,154
252658,tt0472549,8.5,84
252662,tt0472553,8.1,11
252669,tt0472562,7.6,3566
252670,tt0472563,6.8,47
252676,tt0472569,6.5,7
252678,tt0472571,3.9,348
252685,tt0472582,6.8,7287
252702,tt0472615,5.4,934
252733,tt0472727,4.3,96
252735,tt0472730,6.5,17
252743,tt0472767,6.2,1557
252758,tt0472832,5.6,522
252830,tt0473001,2.6,319
252836,tt0473015,5.3,532
252843,tt0473024,2.1,9242
252852,tt0473039,6.2,6
252855,tt0473043,4.2,284
252861,tt0473059,6.7,28
252862,tt0473060,3.6,81
252864,tt0473064,5.6,1510
252869,tt0473074,6.3,2252
252870,tt0473075,6.6,297343
252882,tt0473100,5.5,114
252884,tt0473102,6.9,4016
252898,tt0473153,5.1,247
252899,tt0473154,6.4,9
252903,tt0473174,6.3,1514
252906,tt0473188,5.8,15075
252908,tt0473191,7.1,42
252924,tt0473267,5.3,6566
252938,tt0473308,7.0,47880
252940,tt0473310,1.4,7053
252952,tt0473333,5.7,5728
252954,tt0473335,6.6,59
252959,tt0473342,4.7,321
252960,tt0473343,7.5,43
252962,tt0473348,4.0,1358
252963,tt0473351,6.3,64
252964,tt0473352,7.4,176
252966,tt0473356,5.7,11953
252969,tt0473360,5.8,33534
252971,tt0473363,5.5,285
252972,tt0473364,4.9,2154
252973,tt0473365,4.3,202
252974,tt0473367,7.4,27636
252976,tt0473371,5.3,28
252984,tt0473390,8.4,47
252985,tt0473393,2.5,782
252988,tt0473397,7.0,102
252989,tt0473398,5.0,470
252991,tt0473401,4.9,46
252992,tt0473402,7.9,47
252993,tt0473403,5.8,118
253012,tt0473435,5.9,604
253018,tt0473443,2.5,379
253019,tt0473444,7.0,45219
253023,tt0473449,6.2,54
253026,tt0473453,7.9,492
253033,tt0473464,5.4,2784
253040,tt0473474,7.0,752
253052,tt0473487,5.1,13
253053,tt0473488,6.9,26295
253056,tt0473492,7.1,1726
253061,tt0473500,5.2,715
253062,tt0473502,6.0,83
253069,tt0473514,5.5,6320
253084,tt0473539,4.6,137
253095,tt0473561,7.0,26
253097,tt0473565,7.9,51
253127,tt0473609,4.7,872
253142,tt0473658,7.2,1926
253154,tt0473679,6.0,106
253159,tt0473692,7.7,3243
253161,tt0473696,6.2,739
253163,tt0473700,5.8,3036
253165,tt0473705,7.1,155674
253168,tt0473709,6.5,5917
253170,tt0473712,7.3,11
253180,tt0473738,2.2,274
253184,tt0473753,7.0,34879
253201,tt0473829,5.1,3737
253208,tt0473910,6.0,620
253248,tt0474312,7.1,386
253322,tt0474622,6.8,1532
253325,tt0474642,6.2,3438
253336,tt0474694,5.9,546
253361,tt0474791,5.7,1272
253376,tt0474865,6.1,395
253387,tt0474917,6.6,651
253434,tt0475061,8.3,43
253476,tt0475147,5.0,583
253489,tt0475169,7.3,17788
253495,tt0475179,6.9,645
253518,tt0475217,3.8,1370
253521,tt0475228,5.4,1219
253525,tt0475240,6.9,16
253526,tt0475241,6.9,950
253528,tt0475243,5.5,698
253531,tt0475247,4.2,98
253535,tt0475251,6.8,6
253536,tt0475252,5.5,3054
253537,tt0475255,5.6,458
253542,tt0475263,5.6,461
253546,tt0475271,6.5,1449
253549,tt0475276,7.6,108747
253557,tt0475286,6.4,1719
253560,tt0475289,4.1,2276
253561,tt0475290,6.3,139565
253567,tt0475298,4.1,3090
253572,tt0475306,4.4,58
253581,tt0475317,7.1,3503
253585,tt0475323,3.8,1386
253588,tt0475328,7.6,25
253589,tt0475330,5.4,545
253590,tt0475331,6.5,1275
253592,tt0475338,3.4,135
253596,tt0475343,4.4,206
253602,tt0475355,6.2,6744
253605,tt0475365,5.1,19
253606,tt0475369,5.6,62
253612,tt0475378,4.9,38
253613,tt0475380,6.0,5933
253618,tt0475390,5.7,683
253621,tt0475393,5.7,64
253622,tt0475394,6.6,149218
253627,tt0475401,4.7,11
253638,tt0475417,4.0,3822
253639,tt0475420,7.7,504
253643,tt0475431,3.4,195
253676,tt0475532,5.9,2728
253678,tt0475534,6.0,429
253709,tt0475590,5.4,1323
253765,tt0475711,7.2,3376
253772,tt0475723,6.8,12822
253779,tt0475735,5.0,741
253793,tt0475750,5.7,1369
253797,tt0475760,6.1,409
253809,tt0475783,7.6,7386
253820,tt0475860,7.0,2241
253846,tt0475936,3.5,214
253847,tt0475937,5.5,13153
253851,tt0475944,5.2,51021
253854,tt0475947,8.2,18
253866,tt0475970,2.5,795
253873,tt0475984,6.4,8220
253876,tt0475989,4.2,513
253881,tt0475997,6.8,39
253882,tt0475998,5.6,3001
253886,tt0476007,5.4,91
253887,tt0476009,8.1,44
253896,tt0476023,5.7,120
253967,tt0476195,5.7,32
253981,tt0476240,6.9,532
254022,tt0476323,6.7,932
254040,tt0476359,6.0,48
254055,tt0476396,5.0,243
254077,tt0476453,5.8,19
254089,tt0476479,4.1,36
254102,tt0476496,5.1,183
254117,tt0476519,5.8,464
254121,tt0476527,6.6,6592
254125,tt0476540,4.3,513
254128,tt0476546,7.1,108
254131,tt0476550,3.7,4724
254140,tt0476568,6.7,246
254144,tt0476576,6.1,201
254146,tt0476580,4.7,61
254156,tt0476603,5.7,1471
254180,tt0476643,7.3,5628
254184,tt0476649,5.4,2306
254191,tt0476657,6.6,84
254200,tt0476671,6.6,58
254205,tt0476680,6.6,7477
254206,tt0476681,6.9,3212
254220,tt0476703,3.9,37
254233,tt0476729,4.9,1325
254236,tt0476735,8.2,88911
254246,tt0476762,4.1,904
254280,tt0476872,6.9,2361
254286,tt0476884,7.3,10382
254323,tt0476958,4.9,12071
254324,tt0476961,3.7,84
254327,tt0476964,6.7,62247
254331,tt0476969,6.5,106
254337,tt0476977,6.1,74
254340,tt0476982,4.5,23
254342,tt0476985,2.7,327
254345,tt0476988,5.1,18
254347,tt0476991,6.8,5806
254348,tt0476992,5.2,111
254350,tt0476995,5.5,6185
254351,tt0476996,7.6,11
254353,tt0476999,6.7,964
254357,tt0477003,7.5,7
254373,tt0477029,7.4,72
254380,tt0477039,8.6,20
254388,tt0477050,5.0,191
254389,tt0477051,4.1,76916
254397,tt0477065,5.3,401
254400,tt0477071,5.9,80309
254405,tt0477078,6.6,13544
254407,tt0477080,6.8,202824
254410,tt0477086,7.1,11
254416,tt0477095,6.7,24515
254441,tt0477129,7.8,31
254445,tt0477135,7.3,30
254447,tt0477138,3.6,302
254448,tt0477139,7.2,56970
254501,tt0477273,5.4,1231
254508,tt0477302,6.9,103840
254534,tt0477347,6.5,362951
254535,tt0477348,8.2,1009776
254536,tt0477349,6.0,1854
254549,tt0477392,5.8,1757
254552,tt0477404,6.6,205
254563,tt0477419,4.6,505
254578,tt0477438,6.0,24
254586,tt0477451,6.2,72
254599,tt0477475,6.2,23
254651,tt0477585,7.3,2147
254663,tt0477607,7.0,323
254681,tt0477640,4.2,90
254683,tt0477647,5.8,563
254686,tt0477653,8.3,60
254689,tt0477664,8.6,74
254695,tt0477721,4.8,19
254699,tt0477731,7.3,4425
254725,tt0477774,6.7,28
254742,tt0477823,3.6,174
254770,tt0477898,6.6,906
254778,tt0477911,8.9,23
254779,tt0477916,6.9,1082
254800,tt0477988,6.1,1989
254801,tt0477991,4.7,2079
254803,tt0477999,5.9,546
254808,tt0478007,7.0,62
254814,tt0478024,6.9,12891
254822,tt0478033,6.3,110
254830,tt0478049,7.3,5634
254831,tt0478050,2.2,9
254848,tt0478087,6.8,260093
254849,tt0478088,5.2,9
254858,tt0478102,8.9,30
254867,tt0478120,6.3,28
254872,tt0478126,4.6,2176
254875,tt0478129,2.8,145
254877,tt0478134,7.2,74159
254878,tt0478135,2.9,942
254880,tt0478137,3.4,350
254886,tt0478149,5.4,871
254890,tt0478154,5.4,658
254896,tt0478165,3.6,1623
254897,tt0478166,7.6,964
254909,tt0478188,2.4,1934
254910,tt0478192,7.2,16
254912,tt0478197,6.8,2287
254915,tt0478208,3.6,235
254916,tt0478209,8.0,12305
254917,tt0478210,4.8,1531
254921,tt0478216,4.0,2423
254934,tt0478237,5.6,408
254935,tt0478239,5.3,141
254937,tt0478241,6.9,19
254945,tt0478260,5.5,753
254946,tt0478261,7.8,258
254947,tt0478262,4.4,233
254949,tt0478265,3.2,1113
254951,tt0478267,3.5,341
254952,tt0478268,6.9,40
254955,tt0478273,5.4,468
254957,tt0478277,8.0,15
254978,tt0478303,4.7,1763
254979,tt0478304,6.8,180942
254980,tt0478305,3.9,943
254985,tt0478311,6.9,377494
254997,tt0478328,7.7,15
254998,tt0478329,5.9,1789
255016,tt0478365,5.9,1096
255017,tt0478366,6.4,378
255034,tt0478394,5.9,3388
255043,tt0478411,4.0,118
255056,tt0478433,8.2,9
255119,tt0478548,5.8,217
255164,tt0478714,6.4,537
255175,tt0478737,2.7,4314
255184,tt0478763,4.3,345
255210,tt0478802,4.4,558
255218,tt0478813,7.8,9949
255231,tt0478829,7.6,5095
255254,tt0478856,2.3,293
255268,tt0478874,7.8,21
255323,tt0478968,4.7,280
255325,tt0478970,7.3,697892
255330,tt0478976,4.1,856
255332,tt0478978,7.1,732
255336,tt0478984,6.9,206
255338,tt0478988,7.1,8676
255343,tt0478994,5.2,279
255348,tt0478999,6.8,943
255356,tt0479008,6.6,1515
255371,tt0479028,6.1,14
255382,tt0479042,5.1,134
255384,tt0479044,6.8,2885
255387,tt0479049,5.4,133
255389,tt0479051,6.6,48
255407,tt0479074,5.1,713
255420,tt0479091,6.5,29
255426,tt0479098,7.2,19
255438,tt0479116,7.5,23
255446,tt0479128,8.7,36
255448,tt0479131,7.4,42
255452,tt0479140,4.9,759
255454,tt0479143,7.1,225909
255457,tt0479147,4.7,280
255460,tt0479153,8.5,37
255467,tt0479162,6.8,5848
255476,tt0479178,7.2,82
255478,tt0479181,4.8,874
255489,tt0479199,3.9,2370
255493,tt0479204,4.0,467
255501,tt0479219,4.2,932
255525,tt0479258,6.5,149
255529,tt0479263,6.2,122
255530,tt0479265,5.7,123
255536,tt0479275,5.7,523
255537,tt0479286,7.9,43
255538,tt0479289,6.5,5199
255545,tt0479309,5.8,34
255546,tt0479310,7.8,18
255547,tt0479311,5.8,938
255556,tt0479341,6.2,4354
255560,tt0479354,7.1,3662
255571,tt0479409,6.9,203
255573,tt0479468,7.6,8336
255577,tt0479500,5.9,21098
255581,tt0479519,6.9,6741
255583,tt0479528,6.2,32334
255585,tt0479537,6.6,32820
255590,tt0479547,7.1,1605
255603,tt0479584,7.9,236
255630,tt0479634,7.1,208
255635,tt0479647,6.7,12952
255647,tt0479669,5.8,477
255664,tt0479700,6.0,90
255676,tt0479716,6.2,175
255698,tt0479751,7.5,20711
255708,tt0479773,7.0,868
255767,tt0479873,4.1,96
255768,tt0479874,4.8,728
255772,tt0479880,3.7,414
255775,tt0479884,6.9,256715
255777,tt0479887,3.8,138
255787,tt0479901,6.1,304
255790,tt0479910,8.6,34
255793,tt0479914,4.6,635
255800,tt0479925,2.9,150
255819,tt0479948,3.9,1964
255822,tt0479952,6.6,237972
255830,tt0479965,6.5,1487
255832,tt0479968,4.0,33387
255835,tt0479973,7.4,141
255836,tt0479974,5.3,312
255838,tt0479978,3.2,157
255848,tt0479997,5.4,96386
255850,tt0479999,5.6,74
255852,tt0480001,6.3,631
255855,tt0480005,5.8,11
255860,tt0480011,5.5,7285
255867,tt0480023,6.2,29
255868,tt0480025,7.7,125559
255870,tt0480029,7.2,76
255873,tt0480032,7.6,16
255888,tt0480048,5.0,664
255890,tt0480050,7.2,28
255893,tt0480053,5.8,596
255909,tt0480082,5.0,781
255934,tt0480202,8.0,400
255943,tt0480239,5.6,14083
255945,tt0480242,6.8,105105
255951,tt0480249,7.2,784346
255952,tt0480251,6.4,2398
255953,tt0480255,6.2,104961
255954,tt0480256,8.1,24
255955,tt0480257,4.5,400
255961,tt0480268,5.6,948
255962,tt0480269,6.8,13804
255964,tt0480271,4.8,23695
256039,tt0480459,6.2,465
256069,tt0480516,3.5,595
256095,tt0480556,6.7,1027
256097,tt0480558,6.8,716
256098,tt0480559,5.9,73
256102,tt0480566,5.7,32
256109,tt0480586,6.3,251
256132,tt0480669,7.1,66440
256141,tt0480687,5.9,128672
256147,tt0480702,7.8,960
256156,tt0480722,5.9,39
256212,tt0480821,5.0,183
256228,tt0480854,5.9,859
256238,tt0480892,7.1,173
256242,tt0480904,5.6,19
256248,tt0480919,5.2,5933
256260,tt0480940,6.8,148
256266,tt0480948,8.1,21
256291,tt0481001,7.6,11
256335,tt0481141,6.3,76899
256349,tt0481222,7.1,558
256358,tt0481249,3.6,117
256375,tt0481273,6.5,3132
256381,tt0481280,3.5,1628
256394,tt0481301,7.3,28
256425,tt0481369,6.4,207991
256435,tt0481390,6.1,3123
256436,tt0481393,5.5,203
256488,tt0481470,6.0,27
256502,tt0481494,3.0,244
256505,tt0481497,4.2,148
256507,tt0481499,7.2,224096
256514,tt0481509,2.7,797
256515,tt0481510,3.7,1187
256516,tt0481511,6.5,87
256517,tt0481512,8.3,39
256522,tt0481517,4.9,171
256523,tt0481519,5.0,371
256534,tt0481532,6.6,106
256536,tt0481535,7.2,13
256537,tt0481536,6.5,139914
256540,tt0481543,3.4,227
256541,tt0481544,4.2,593
256542,tt0481545,3.4,219
256550,tt0481561,3.7,221
256557,tt0481572,1.8,407
256563,tt0481580,7.7,748
256565,tt0481582,7.8,81
256566,tt0481583,6.1,657
256575,tt0481598,5.2,243
256585,tt0481610,3.0,991
256589,tt0481617,8.3,26
256591,tt0481620,7.3,11
256608,tt0481648,6.9,31
256609,tt0481651,7.0,133
256639,tt0481797,6.1,13869
256719,tt0481995,5.7,1223
256733,tt0482018,3.2,127
256738,tt0482025,2.2,161
256769,tt0482088,7.0,32766
256802,tt0482159,5.0,87
256808,tt0482178,5.9,388
256821,tt0482218,6.8,25
256881,tt0482364,6.9,167
256887,tt0482374,5.3,4318
256891,tt0482379,7.3,24
256922,tt0482444,8.3,84
256932,tt0482456,2.6,723
256936,tt0482461,5.8,4431
256938,tt0482463,7.1,10853
256941,tt0482466,6.6,35
256945,tt0482470,7.7,60
256947,tt0482473,6.1,1609
256957,tt0482495,4.0,902
256958,tt0482496,7.5,28
256959,tt0482497,3.7,83
256960,tt0482499,6.6,668
256963,tt0482509,5.2,37
256965,tt0482512,8.4,115
256967,tt0482517,4.8,498
256971,tt0482522,4.7,115
256973,tt0482525,5.8,287
256974,tt0482527,6.2,42153
256975,tt0482528,5.7,368
256976,tt0482531,3.8,64
256977,tt0482533,8.2,34
256979,tt0482537,3.0,144
256981,tt0482541,4.8,211
256983,tt0482543,7.1,81
256985,tt0482545,7.5,30
256986,tt0482546,7.0,30988
256991,tt0482558,7.3,12
256993,tt0482562,8.9,11
256995,tt0482567,6.5,251
256998,tt0482571,8.5,1374846
256999,tt0482572,6.6,62263
257003,tt0482577,2.9,345
257006,tt0482582,4.4,156
257012,tt0482593,6.9,25
257015,tt0482599,5.2,36379
257017,tt0482602,3.9,460
257018,tt0482603,4.5,12164
257021,tt0482606,6.1,136890
257027,tt0482613,4.9,316
257030,tt0482617,3.0,39
257031,tt0482619,8.0,21
257039,tt0482629,7.3,19785
257043,tt0482635,7.0,34
257110,tt0482901,7.2,2832
257121,tt0482930,6.1,7025
257129,tt0482957,5.8,2182
257141,tt0482987,6.6,529
257151,tt0483022,7.2,2619
257167,tt0483068,7.3,259
257171,tt0483083,3.5,217
257206,tt0483179,7.5,93
257209,tt0483184,6.6,367
257214,tt0483195,5.5,894
257215,tt0483200,3.9,601
257216,tt0483206,7.4,754
257240,tt0483277,4.2,110
257250,tt0483301,6.9,97
257299,tt0483467,6.8,10
257343,tt0483539,4.8,47
257344,tt0483541,4.8,28
257355,tt0483573,7.5,18
257358,tt0483577,4.7,1663
257359,tt0483578,7.7,4145
257361,tt0483586,6.3,942
257363,tt0483591,9.2,14
257367,tt0483607,5.9,78697
257374,tt0483631,3.3,1061
257385,tt0483703,7.5,2793
257391,tt0483719,5.8,2423
257393,tt0483722,6.4,155
257396,tt0483726,6.2,34242
257406,tt0483746,7.1,40
257410,tt0483756,6.2,6041
257413,tt0483763,3.4,517
257418,tt0483776,5.4,993
257426,tt0483793,6.7,23
257428,tt0483796,5.0,418
257434,tt0483812,6.3,1865
257436,tt0483817,6.0,1189
257442,tt0483826,6.2,97
257444,tt0483835,4.6,206
257445,tt0483836,7.8,289
257467,tt0483908,5.7,420
257503,tt0483993,8.2,59
257522,tt0484039,6.4,1565
257547,tt0484090,6.4,5593
257553,tt0484107,6.0,164
257555,tt0484111,5.7,8652
257556,tt0484113,6.7,994
257563,tt0484142,7.1,19
257594,tt0484207,3.5,1899
257598,tt0484224,5.0,598
257689,tt0484382,6.1,3350
257722,tt0484434,5.2,469
257723,tt0484437,6.6,3176
257745,tt0484474,6.6,54
257787,tt0484562,4.7,15670
257796,tt0484740,6.4,23729
257833,tt0484831,4.5,1671
257841,tt0484840,6.4,350
257863,tt0484873,5.1,76
257865,tt0484877,5.6,16218
257868,tt0484881,4.3,1133
257876,tt0484890,7.6,21
257886,tt0484904,5.6,333
257887,tt0484905,4.3,6772
257948,tt0485026,7.1,63
257955,tt0485061,6.3,3164
257972,tt0485107,3.7,28
257990,tt0485146,5.6,60
257993,tt0485149,6.5,251
258004,tt0485185,4.5,659
258013,tt0485241,7.3,11088
258022,tt0485272,5.2,5674
258043,tt0485323,7.3,11847
258066,tt0485376,4.9,2681
258142,tt0485551,4.1,45
258143,tt0485552,6.3,840
258173,tt0485601,7.5,37107
258193,tt0485675,4.4,296
258234,tt0485774,4.0,1362
258240,tt0485782,2.7,357
258244,tt0485798,5.8,681
258251,tt0485830,4.3,26
258255,tt0485851,6.7,34647
258263,tt0485863,6.7,4315
258270,tt0485880,4.3,12
258281,tt0485909,5.5,2267
258287,tt0485920,3.2,166
258290,tt0485924,4.8,719
258293,tt0485927,5.9,710
258299,tt0485945,6.8,8
258300,tt0485947,7.7,240066
258302,tt0485956,5.6,574
258306,tt0485976,6.6,15253
258309,tt0485985,5.9,36452
258314,tt0486000,7.7,33
258315,tt0486001,7.6,16
258318,tt0486011,8.0,11
258320,tt0486020,3.5,567
258321,tt0486021,6.1,124
258322,tt0486022,7.1,120
258325,tt0486028,4.9,4629
258326,tt0486029,5.9,132
258333,tt0486051,5.8,24123
258352,tt0486090,6.9,122
258365,tt0486118,5.3,217
258377,tt0486146,7.1,13
258385,tt0486164,5.5,20
258405,tt0486192,6.2,286
258425,tt0486219,6.9,4397
258449,tt0486264,7.1,38
258462,tt0486321,4.5,4684
258477,tt0486411,8.1,36
258498,tt0486474,6.5,2620
258502,tt0486480,6.4,3416
258522,tt0486544,5.5,1263
258524,tt0486546,8.0,38
258529,tt0486551,6.2,70272
258531,tt0486554,6.3,312
258535,tt0486561,5.9,49
258541,tt0486569,3.8,1062
258543,tt0486572,6.2,3361
258547,tt0486576,5.6,272157
258548,tt0486577,3.7,79
258549,tt0486578,4.6,11308
258550,tt0486580,6.5,103
258551,tt0486583,5.6,45722
258556,tt0486589,5.5,48
258558,tt0486592,3.0,292
258571,tt0486611,4.3,278
258574,tt0486614,4.3,283
258575,tt0486615,5.4,4853
258577,tt0486617,3.9,209
258578,tt0486619,4.8,230
258580,tt0486622,7.2,77
258582,tt0486628,5.9,355
258583,tt0486629,7.5,113
258590,tt0486639,4.8,106
258591,tt0486640,4.5,23718
258594,tt0486649,8.1,19
258595,tt0486650,5.7,31
258596,tt0486651,4.7,1510
258597,tt0486652,3.9,1515
258598,tt0486655,7.6,278399
258604,tt0486665,5.9,853
258605,tt0486666,3.7,513
258606,tt0486667,6.0,48
258610,tt0486674,5.6,28106
258627,tt0486728,6.1,94
258630,tt0486739,6.8,46
258636,tt0486751,5.8,1362
258651,tt0486771,2.9,192
258661,tt0486813,4.9,27
258664,tt0486822,6.8,242148
258688,tt0486911,5.6,250
258695,tt0486946,5.8,121246
258701,tt0486961,4.6,80
258715,tt0486985,8.2,18
258740,tt0487024,8.2,28
258743,tt0487027,5.9,1236
258780,tt0487090,5.5,26
258794,tt0487130,5.4,22
258804,tt0487144,4.9,295
258810,tt0487156,3.6,1073
258834,tt0487195,6.1,2796
258881,tt0487273,6.9,2823
258903,tt0487369,6.2,218
258911,tt0487400,3.0,243
258915,tt0487419,7.4,7716
258925,tt0487456,6.0,329
258927,tt0487469,5.6,163
258932,tt0487503,7.0,7306
258945,tt0487547,7.3,20
258980,tt0487759,3.6,111
259040,tt0487882,6.4,17
259044,tt0487887,5.3,2605
259047,tt0487891,3.6,272
259050,tt0487894,4.4,103
259052,tt0487897,7.0,336
259057,tt0487903,6.4,37
259071,tt0487928,4.8,5918
259083,tt0487948,4.9,80
259088,tt0487955,7.2,15
259090,tt0487958,5.4,73
259114,tt0487987,7.1,63
259136,tt0488017,4.3,100
259138,tt0488023,6.1,838
259168,tt0488085,6.7,31384
259173,tt0488120,7.2,212168
